,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,3546108,2798040,"[19876268, 14206438, 14203725, 4042315, 4028114, 4717729, 5899328]",3546107,"[24984723, 18753107, 3546114, 4081012, 4470034, 3546128, 3546121]"
1,3546253,2798040,"[4070588, 19133808, 16712771, 14203725, 5899328]",3546252,"[24027985, 3546266, 3546280, 3546273, 3546259]"
2,3546452,2798040,"[19874665, 16712771, 16512969, 5899328, 14206438, 6463937]",3546285,"[24983088, 18753172, 5433389, 3546459, 3546467, 9918084]"
3,4034847,17435371,"[4034859, 4034867, 4035015, 4274364, 5899328]",4034853,"[4034863, 4034871, 4035019, 4034843, 4035069]"
4,4036637,2798040,"[16512969, 5899328, 4717729, 14203725, 7992966, 4042315, 14206438, 6467481]",3546004,"[5433496, 18297959, 4036644, 4036651, 4036665, 4285103, 4036658, 4036631]"
5,4038086,16512969,"[4038097, 5899328, 6467481]",4038092,"[4038101, 4038111, 4036715]"
6,4470001,16512969,"[2798040, 14206438, 5899328, 4028114, 14203725]",4470007,"[3546142, 5433556, 18297942, 4469967, 18357214]"
7,4732927,10745937,"[5899328, 19284232, 14046720, 19111930, 10649843, 13866859, 13866871]",4732935,"[25279311, 18732228, 24009210, 18384971, 4732921, 13866862, 13866874]"
8,4733082,19210090,"[5899328, 14047130, 14046720, 19111930, 4733109, 10649843, 8026224]",4733088,"[25279314, 4733106, 24009209, 18384970, 4733113, 4733081, 19759070]"
9,5394860,17435371,"[5899328, 19111930, 19111930, 5394883, 5394890, 14086309, 15663176, 14087339]",5394775,"[5394866, 18385280, 18384826, 5394887, 5394894, 5394880, 16087050, 10642871]"
10,5394907,17435371,"[19111930, 5899328, 14087339]",5394906,"[5394913, 5394920, 10643023]"
11,5394927,17435371,"[5899328, 5899328, 19111930, 14088451, 5394957, 14087107, 14203725, 15663128, 14087107, 16798786]",5394926,"[19598387, 23996484, 5394933, 23903224, 5394961, 5394947, 5394940, 16087034, 19598376, 19598386]"
12,5433304,16512969,"[6463937, 14203725, 14206438, 19139253, 19133808, 4717729, 5433432, 5899328, 7992966]",4036702,"[18804197, 5433331, 5433345, 5433324, 5433310, 18802401, 5433436, 5433366, 5433374]"
13,5446409,4037028,"[5899328, 5446419, 5446426, 5446433, 5447092, 4538738, 17580694]",5446372,"[5446416, 5446423, 5446430, 5446437, 5447096, 12968161, 21740812]"
14,5588755,19210090,"[5899328, 5588764, 5588771, 10223572, 14047554]",5588754,"[17444345, 5588768, 5588775, 5588761, 19753109]"
15,5865925,16326658,"[20107892, 16065634, 20107885, 20107880, 19139253, 20107873, 16326430, 19133808, 5865943, 16512969, 5899328, 16546770, 14199565]",5865933,"[25328051, 25140767, 25328050, 25328049, 19970879, 25328048, 18220303, 5865940, 5865947, 5865920, 5865954, 5865961, 19585967]"
16,5866050,16512969,"[4717729, 5866060, 5899328]",5433738,"[18793738, 5866064, 5866057]"
17,5866205,16512969,"[5866222, 5866229, 5899328, 7992966]",5866203,"[5866226, 5866233, 5866211, 5866218]"
18,5866622,4070588,"[14206438, 5866640, 5866647, 14203725, 5899328]",5866615,"[5866630, 5866644, 5866651, 5866637, 18297950]"
